branch_id,category_id,year_added,published_year,language_id,edition_id,classification_id,publisher_id,count,price,issues,renewals
0,0,,0,1,1,1,0,1,0.0,294,12
0,0,,0,1,1,1,1,6,0.0,887,40
0,0,,1977,1,1,0,0,1,0.0,111,4
0,0,,1985,1,1,1,0,1,0.0,105,12
0,0,,1989,1,1,0,0,1,0.0,0,0
0,0,,1991,1,1,1,0,1,0.0,35,1
0,0,1991,0,1,1,1,1,1,0.0,218,10
0,0,1992,0,1,1,1,1,1,0.0,50,3
0,0,1992,1985,1,1,1,0,1,0.0,131,7
0,0,1992,1986,1,1,1,0,1,0.0,120,15
0,0,1992,1988,1,1,0,0,1,0.0,58,6
0,0,1992,1991,1,1,1,0,1,9.99,59,34
0,0,1993,0,1,1,1,1,7,0.0,318,35
0,0,1993,1987,1,1,0,0,1,25.52,56,3
0,0,1993,1987,1,1,1,0,1,30.95,108,12
0,0,1993,1988,1,0,0,0,1,0.0,0,0
0,0,1993,1989,1,1,0,0,2,0.0,130,8
0,0,1993,1989,1,1,1,0,2,0.0,227,16
0,0,1993,1992,1,1,0,0,2,0.0,94,4
0,0,1993,1993,1,1,0,0,1,0.0,71,4
0,0,1993,1993,1,1,1,0,2,0.0,145,15
0,0,1994,0,1,1,1,1,6,0.0,421,42
0,0,1994,1989,1,1,0,0,1,0.0,50,11
0,0,1994,1990,1,1,0,0,1,0.0,0,0
0,0,1994,1992,0,1,1,0,1,3.99,59,15
0,0,1994,1992,1,1,0,0,1,0.0,69,13
0,0,1994,1993,1,1,0,0,1,0.0,123,6
0,0,1995,0,1,1,1,1,7,0.0,548,36
0,0,1995,1989,1,1,0,0,1,0.0,28,0
0,0,1995,1990,0,1,0,0,1,0.0,24,15
0,0,1995,1992,1,1,0,0,1,0.0,0,0
0,0,1995,1993,1,1,0,0,1,0.0,94,7
0,0,1995,1994,1,1,0,0,2,0.0,181,9
0,0,1995,1994,1,1,1,0,1,0.0,39,6
0,0,1995,1995,1,1,0,0,1,0.0,0,0
0,0,1995,1995,1,1,1,0,2,30.95,255,16
0,0,1996,1992,1,1,0,0,1,0.0,77,3
0,0,1996,1996,1,1,1,0,1,0.0,122,16
0,0,1997,1990,1,1,0,0,1,0.0,2,1
0,0,1997,1993,1,1,1,6,1,0.0,100,5
0,0,1997,1994,1,1,1,0,1,0.0,39,5
0,0,1997,1994,1,1,1,6,1,0.0,68,7
0,0,1997,1995,1,1,0,0,1,8.33,18,2
0,0,1997,1996,0,1,1,0,1,4.99,33,21
0,0,1997,1996,1,1,0,0,3,28.7,91,4
0,0,1997,1996,1,1,1,0,3,48.0,0,0
0,0,1997,1997,1,1,0,0,3,0.0,0,0
0,0,1997,1997,1,1,1,0,3,132.85,345,38
0,0,1997,1997,1,1,1,6,2,29.95,189,30
0,0,1998,1985,1,1,0,0,1,0.0,42,3
0,0,1998,1991,4,1,0,0,1,0.0,1,0
0,0,1998,1993,1,1,0,0,1,9.95,1,0
0,0,1998,1997,1,1,0,0,2,15.73,38,4
0,0,1998,1997,1,3,0,0,1,15.99,1,0
0,0,1998,1997,2,1,0,0,1,0.0,10,0
0,0,1998,1998,1,1,0,0,7,111.63,44,3
0,0,1998,1998,1,1,1,0,5,182.75,476,74
0,0,1998,1998,1,1,1,7,1,16.99,72,3
0,0,1998,1998,1,8,0,0,1,0.0,0,0
0,0,1999,0,10,1,1,1,1,0.0,10,9
0,0,1999,1991,1,4,2,0,1,0.0,42,17
0,0,1999,1994,1,0,1,0,1,6.37,47,10
0,0,1999,1994,1,0,1,11,1,8.99,32,10
0,0,1999,1994,1,1,1,0,2,12.76,64,7
0,0,1999,1994,3,0,0,0,1,0.0,42,8
0,0,1999,1996,1,0,1,8,1,3.82,34,5
0,0,1999,1996,1,1,0,0,1,0.0,85,1
0,0,1999,1998,1,0,0,0,1,30.0,1,0
0,0,1999,1998,1,1,0,0,2,19.95,74,4
0,0,1999,1999,1,0,0,0,1,20.0,1,1
0,0,1999,1999,1,1,0,0,5,168.94,29,3
0,0,1999,1999,1,1,1,0,14,466.65,954,152
0,0,1999,1999,1,1,1,6,3,63.0,166,45
0,0,1999,1999,1,8,0,0,1,0.0,0,0
0,0,2000,0,1,1,0,0,1,0.0,44,4
0,0,2000,0,1,1,1,1,1,0.0,33,1
0,0,2000,1959,1,1,0,0,1,5.35,21,8
0,0,2000,1990,1,1,0,0,1,2.54,12,5
0,0,2000,1991,1,1,0,0,1,8.5,17,1
0,0,2000,1994,1,1,0,0,1,4.24,16,1
0,0,2000,1996,1,1,0,0,2,0.0,117,7
0,0,2000,1997,1,1,1,0,2,29.95,145,21
0,0,2000,1998,1,1,0,0,1,0.0,83,2
0,0,2000,1998,2,1,1,0,1,4.99,12,1
0,0,2000,1999,1,1,0,0,3,10.2,83,3
0,0,2000,2000,1,1,0,0,3,92.81,79,14
0,0,2000,2000,1,1,1,0,26,753.55,1625,252
0,0,2000,2000,1,1,1,1,2,89.9,125,21
0,0,2000,2001,1,1,1,0,3,119.85,193,31
0,0,2001,0,1,1,1,0,2,73.9,90,16
0,0,2001,0,1,1,1,1,15,0.0,224,50
0,0,2001,1997,2,1,1,0,1,3.99,17,2
0,0,2001,1999,1,1,5,0,1,0.0,73,12
0,0,2001,1999,2,1,1,0,1,26.95,75,17
0,0,2001,2001,1,1,0,0,5,95.49,220,39
0,0,2001,2001,1,1,1,0,16,445.35,1036,172
0,0,2001,2001,2,1,0,0,1,2.99,16,1
0,0,2001,2001,2,1,1,0,3,91.85,125,29
0,0,2001,2001,2,1,2,0,1,36.95,57,9
0,0,2002,0,1,0,1,0,1,30.95,30,4
0,0,2002,0,1,1,0,1,4,0.0,0,0
0,0,2002,0,1,1,1,0,3,107.85,186,44
0,0,2002,0,1,1,1,1,9,0.0,150,20
0,0,2002,0,2,1,0,0,1,40.95,40,8
0,0,2002,0,2,1,1,0,2,77.9,112,21
0,0,2002,0,2,1,2,0,5,202.75,223,72
0,0,2002,1986,1,1,1,0,1,7.99,14,5
0,0,2002,1987,1,1,1,0,1,30.95,67,25
0,0,2002,1989,1,1,1,0,1,0.0,40,3
0,0,2002,1991,1,1,1,0,1,3.99,15,1
0,0,2002,1994,1,1,1,0,1,35.95,47,7
0,0,2002,1995,1,1,1,0,1,45.95,47,2
0,0,2002,1996,1,1,1,0,1,30.95,34,6
0,0,2002,1998,1,1,1,0,2,41.94,35,5
0,0,2002,1999,0,1,0,0,1,0.0,0,0
0,0,2002,1999,0,1,1,0,1,7.99,0,0
0,0,2002,1999,1,1,0,0,2,22.82,39,11
0,0,2002,1999,1,1,1,0,4,19.96,10,14
0,0,2002,1999,2,1,1,0,1,4.99,10,1
0,0,2002,1999,10,1,0,0,1,0.0,0,0
0,0,2002,2000,0,1,1,0,1,3.99,0,0
0,0,2002,2000,1,1,1,0,8,3.5,468,104
0,0,2002,2000,2,1,1,0,1,4.99,0,0
0,0,2002,2000,10,1,0,0,1,4.95,28,7
0,0,2002,2001,1,1,0,0,9,103.84,95,6
0,0,2002,2001,1,1,0,1,1,9.95,1,0
0,0,2002,2001,1,1,1,0,9,229.2,526,109
0,0,2002,2001,1,1,5,0,1,11.05,4,0
0,0,2002,2001,2,1,1,0,5,133.22,95,37
0,0,2002,2002,0,1,1,0,1,9.99,0,0
0,0,2002,2002,1,1,0,0,1,11.91,46,4
0,0,2002,2002,1,1,1,0,18,347.48,872,208
0,0,2002,2002,1,1,5,0,1,13.61,10,0
0,0,2002,2002,2,1,0,0,1,36.95,65,14
0,0,2002,2002,2,1,1,0,36,1260.48,1710,363
0,0,2002,2002,2,1,1,6,1,47.5,70,7
0,0,2002,2002,2,1,3,0,1,4.99,0,0
0,0,2003,0,1,1,0,1,2,0.0,0,0
0,0,2003,0,1,1,1,0,4,167.8,158,19
0,0,2003,0,1,1,1,1,12,417.39,632,197
0,0,2003,0,2,1,0,0,2,70.9,67,10
0,0,2003,0,2,1,2,0,18,652.1,903,196
0,0,2003,1952,2,1,0,0,1,12.99,6,9
0,0,2003,1994,1,1,0,0,1,21.65,30,3
0,0,2003,1994,2,0,0,0,1,6.95,10,14
0,0,2003,1996,1,1,0,0,1,5.95,26,0
0,0,2003,1997,2,1,1,0,1,4.99,21,16
0,0,2003,1998,1,1,0,0,1,2.54,22,3
0,0,2003,1998,1,1,0,1,1,11.91,36,3
0,0,2003,1998,1,1,1,0,1,0.0,15,7
0,0,2003,1998,2,1,0,0,1,17.99,17,28
0,0,2003,1999,1,1,0,11,1,14.99,25,37
0,0,2003,1999,2,1,0,0,2,32.98,23,6
0,0,2003,2000,1,1,0,0,1,18.99,23,12
0,0,2003,2000,1,1,0,6,1,55.5,82,52
0,0,2003,2000,1,1,0,8,1,0.0,2,12
0,0,2003,2000,2,1,0,0,1,4.99,4,7
0,0,2003,2000,2,1,1,11,1,3.99,8,2
0,0,2003,2001,1,1,1,0,2,99.0,199,34
0,0,2003,2001,2,1,0,0,3,41.97,54,51
0,0,2003,2002,1,1,0,0,9,97.48,229,31
0,0,2003,2002,1,1,1,0,2,40.95,126,14
0,0,2003,2002,1,1,1,2,1,10.99,22,8
0,0,2003,2002,1,1,5,0,2,17.85,52,5
0,0,2003,2002,2,1,0,0,7,101.81,94,96
0,0,2003,2002,2,1,1,0,1,50.95,46,14
0,0,2003,2003,1,1,0,0,9,184.52,234,111
0,0,2003,2003,1,1,1,0,18,634.9,784,235
0,0,2003,2003,1,1,5,0,1,8.5,8,2
0,0,2003,2003,2,1,0,0,22,445.58,390,632
0,0,2003,2003,2,1,0,11,1,12.99,20,2
0,0,2003,2003,2,1,1,0,25,1008.83,1312,313
0,0,2003,2003,2,2,1,0,2,25.94,24,19
0,0,2003,2003,2,4,0,0,4,48.96,91,161
0,0,2003,2003,2,6,0,0,2,25.99,47,52
0,0,2003,2003,2,10,0,0,1,12.99,24,72
0,0,2004,0,1,1,0,0,1,30.95,25,9
0,0,2004,0,1,1,1,0,22,878.9,963,234
0,0,2004,0,1,1,1,1,12,303.7,299,103
0,0,2004,0,1,2,1,3,1,13.0,68,7
0,0,2004,0,2,1,0,0,1,24.95,19,7
0,0,2004,0,2,1,1,0,6,148.7,137,53
0,0,2004,0,2,1,2,0,32,1269.4,1256,288
0,0,2004,0,2,2,0,0,1,9.95,15,5
0,0,2004,0,10,1,0,0,1,12.4,12,3
0,0,2004,0,10,1,0,1,1,0.0,26,16
0,0,2004,1973,1,1,1,0,1,0.0,48,21
0,0,2004,1982,1,1,1,0,1,40.95,52,13
0,0,2004,1986,1,1,1,0,1,30.95,55,8
0,0,2004,1988,1,1,1,0,4,30.95,149,42
0,0,2004,1989,1,1,1,0,1,0.0,50,17
0,0,2004,1990,1,1,1,0,1,36.95,46,19
0,0,2004,1991,1,1,0,0,1,0.0,7,0
0,0,2004,1991,1,1,1,0,2,24.95,58,15
0,0,2004,1991,1,1,1,3,1,0.0,3,1
0,0,2004,1991,2,1,0,0,1,3.45,2,9
0,0,2004,1994,1,1,1,0,1,43.95,49,23
0,0,2004,1997,1,1,0,0,1,0.0,3,12
0,0,2004,1998,1,1,0,0,1,2.54,11,2
0,0,2004,1998,1,1,1,0,1,0.0,37,19
0,0,2004,1999,1,1,0,8,1,0.0,6,3
0,0,2004,1999,1,1,1,0,2,45.95,109,34
0,0,2004,1999,2,1,1,0,1,4.99,8,1
0,0,2004,1999,10,1,1,0,1,5.95,4,0
0,0,2004,2000,1,1,0,5,3,7.8,39,12
0,0,2004,2000,1,1,0,8,1,0.0,22,2
0,0,2004,2000,1,1,1,0,7,283.65,298,91
0,0,2004,2000,2,1,0,0,2,9.98,18,19
0,0,2004,2000,2,3,0,0,4,16.05,52,21
0,0,2004,2000,10,1,1,0,1,8.95,29,6
0,0,2004,2001,1,1,0,0,1,12.33,5,0
0,0,2004,2001,1,1,0,8,1,0.0,6,3
0,0,2004,2001,1,1,1,0,10,335.55,356,109
0,0,2004,2001,2,1,0,0,4,30.88,20,218
0,0,2004,2001,2,1,0,8,1,12.99,3,38
0,0,2004,2001,2,1,1,0,2,42.94,74,32
0,0,2004,2002,1,1,0,2,1,0.0,0,0
0,0,2004,2002,1,1,0,8,1,0.0,7,1
0,0,2004,2002,1,1,1,0,5,154.8,188,49
0,0,2004,2002,1,3,0,0,1,0.0,4,0
0,0,2004,2002,2,1,0,0,6,51.22,126,109
0,0,2004,2002,2,1,0,8,1,9.99,13,18
0,0,2004,2003,1,1,0,0,11,159.0,207,202
0,0,2004,2003,1,1,0,5,1,4.35,32,9
0,0,2004,2003,1,1,1,0,6,202.7,300,56
0,0,2004,2003,2,1,0,0,23,237.69,156,100
0,0,2004,2003,2,1,1,0,2,45.94,42,7
0,0,2004,2003,2,1,1,8,1,14.99,23,3
0,0,2004,2003,2,3,0,0,1,9.99,12,14
0,0,2004,2003,2,10,0,0,1,24.95,4,1
0,0,2004,2004,1,1,0,0,15,141.72,163,22
0,0,2004,2004,1,1,1,6,4,164.8,154,39
0,0,2004,2004,1,1,5,0,1,9.35,11,3
0,0,2004,2004,1,5,1,6,2,63.9,73,15
0,0,2004,2004,2,1,0,0,3,75.93,40,7
0,0,2004,2004,2,1,0,2,1,16.99,9,6
0,0,2004,2004,2,1,1,0,24,822.92,1025,251
0,0,2004,2004,2,1,1,3,1,12.0,12,0
0,0,2004,2004,2,1,1,6,5,150.8,180,49
0,0,2004,2004,2,5,1,0,3,102.85,118,28
0,0,2004,2004,2,5,1,6,12,490.4,510,131
0,0,2004,2004,10,1,0,1,1,7.15,11,2
0,0,2005,0,1,1,0,0,2,20.0,18,28
0,0,2005,0,1,1,0,1,1,0.0,0,0
0,0,2005,0,1,1,1,0,7,212.76,272,42
0,0,2005,0,1,1,1,1,3,41.95,56,14
0,0,2005,0,2,1,0,0,8,223.7,140,70
0,0,2005,0,2,1,1,0,10,370.5,241,78
0,0,2005,0,2,1,2,0,28,1160.6,1011,296
0,0,2005,1984,2,1,0,0,1,4.99,8,3
0,0,2005,1987,1,1,1,0,1,0.0,30,4
0,0,2005,1988,2,1,1,0,1,5.99,8,0
0,0,2005,1989,2,1,0,2,1,9.99,7,0
0,0,2005,1991,1,1,1,0,1,0.0,20,5
0,0,2005,1994,1,1,1,0,1,0.0,29,11
0,0,2005,1995,1,1,1,0,3,49.95,126,27
0,0,2005,1996,1,1,0,0,1,11.05,27,2
0,0,2005,1996,1,1,1,0,3,0.0,96,23
0,0,2005,1996,1,1,1,6,1,0.0,16,6
0,0,2005,1998,1,1,1,3,1,2.3,4,0
0,0,2005,1999,1,1,0,0,1,12.33,3,5
0,0,2005,1999,1,1,1,0,2,99.9,76,24
0,0,2005,1999,2,1,0,0,1,7.99,3,0
0,0,2005,2000,1,1,1,0,1,51.95,32,17
0,0,2005,2000,2,1,0,0,1,6.99,15,5
0,0,2005,2001,1,1,1,0,1,49.95,67,10
0,0,2005,2001,1,1,1,6,1,41.95,46,3
0,0,2005,2001,2,1,3,0,1,4.99,15,4
0,0,2005,2002,1,1,1,6,1,0.0,24,2
0,0,2005,2002,2,1,1,0,1,47.5,31,6
0,0,2005,2002,2,1,8,0,1,3.99,9,4
0,0,2005,2003,1,1,0,0,3,21.91,59,37
0,0,2005,2003,1,1,1,0,7,246.65,321,92
0,0,2005,2003,1,1,1,1,1,0.0,9,1
0,0,2005,2003,2,1,0,0,2,16.98,9,1
0,0,2005,2003,2,1,1,0,6,248.7,175,36
0,0,2005,2003,2,1,1,2,1,4.99,9,6
0,0,2005,2003,10,1,1,0,1,8.4,19,24
0,0,2005,2004,1,1,0,0,12,125.71,195,138
0,0,2005,2004,1,1,1,0,16,722.45,829,237
0,0,2005,2004,1,1,1,6,5,229.5,301,77
0,0,2005,2004,1,1,5,0,2,17.85,4,0
0,0,2005,2004,1,1,5,1,1,9.35,1,0
0,0,2005,2004,2,1,0,0,3,46.97,23,12
0,0,2005,2004,2,1,1,0,3,54.89,51,27
0,0,2005,2004,2,5,1,6,2,89.9,40,13
0,0,2005,2004,10,1,0,0,2,19.5,37,21
0,0,2005,2004,10,1,0,1,1,16.8,10,13
0,0,2005,2005,0,9,0,0,1,46.95,8,4
0,0,2005,2005,1,1,0,0,10,123.12,165,24
0,0,2005,2005,1,1,1,0,16,736.8,373,116
0,0,2005,2005,1,1,1,1,2,28.98,19,2
0,0,2005,2005,1,1,1,3,1,2.75,10,0
0,0,2005,2005,1,1,1,6,2,82.9,148,28
0,0,2005,2005,1,1,5,0,1,9.35,1,0
0,0,2005,2005,1,5,1,0,2,66.9,90,17
0,0,2005,2005,1,5,1,6,1,39.95,61,12
0,0,2005,2005,2,1,0,6,1,50.95,32,20
0,0,2005,2005,2,1,1,0,36,1222.27,1191,308
0,0,2005,2005,2,1,1,3,3,37.0,65,6
0,0,2005,2005,2,1,1,6,17,653.25,597,179
0,0,2005,2005,2,5,1,0,4,159.8,153,59
0,0,2005,2005,2,5,1,6,10,368.05,338,108
0,0,2006,0,1,1,0,0,1,1.25,18,0
0,0,2006,0,1,1,0,1,3,44.95,0,0
0,0,2006,0,1,1,1,0,14,506.4,452,99
0,0,2006,0,1,1,1,1,1,0.0,1,8
0,0,2006,0,1,1,1,3,1,0.0,5,0
0,0,2006,0,1,7,0,0,1,7.99,10,4
0,0,2006,0,2,1,0,0,16,516.57,317,84
0,0,2006,0,2,1,1,0,53,1917.85,1290,503
0,0,2006,0,2,1,2,0,2,96.9,27,6
0,0,2006,1984,2,1,1,0,1,5.99,3,0
0,0,2006,1989,1,1,1,0,3,0.0,41,11
0,0,2006,1991,1,1,1,0,1,4.99,7,1
0,0,2006,1993,0,1,1,0,1,4.5,2,0
0,0,2006,1994,1,1,1,0,1,0.0,29,7
0,0,2006,1995,1,1,1,0,1,2.99,9,1
0,0,2006,1997,1,1,1,0,6,32.55,30,29
0,0,2006,1998,2,1,0,0,4,23.96,16,14
0,0,2006,1998,2,1,1,0,4,17.96,46,20
0,0,2006,1999,1,1,0,0,1,0.0,28,4
0,0,2006,1999,1,1,0,1,1,15.45,8,0
0,0,2006,1999,1,1,1,0,1,0.0,3,1
0,0,2006,1999,2,1,1,0,5,28.95,44,19
0,0,2006,2000,1,1,0,0,1,1.78,11,1
0,0,2006,2000,1,1,1,0,1,63.95,20,7
0,0,2006,2000,1,1,1,5,1,0.0,9,6
0,0,2006,2000,2,1,1,0,1,4.99,3,12
0,0,2006,2001,1,1,1,0,1,5.99,2,31
0,0,2006,2001,1,1,1,3,1,0.0,6,1
0,0,2006,2001,1,1,1,6,1,0.0,50,14
0,0,2006,2001,2,1,1,0,1,4.99,5,1
0,0,2006,2001,2,1,1,8,1,0.0,8,1
0,0,2006,2002,1,1,1,0,2,34.95,48,10
0,0,2006,2002,2,1,1,0,2,51.94,15,3
0,0,2006,2003,1,1,0,6,1,0.0,17,2
0,0,2006,2003,1,1,1,0,3,0.0,14,15
0,0,2006,2003,2,1,1,0,2,9.98,7,2
0,0,2006,2004,1,1,0,0,1,1.38,20,2
0,0,2006,2004,1,1,1,0,1,0.0,4,18
0,0,2006,2004,2,1,1,0,2,42.94,31,55
0,0,2006,2005,1,1,0,0,10,96.34,167,34
0,0,2006,2005,1,1,1,0,6,235.51,174,41
0,0,2006,2005,2,1,0,0,2,23.24,26,21
0,0,2006,2005,2,1,1,0,2,99.5,57,15
0,0,2006,2006,1,1,0,0,9,179.82,193,37
0,0,2006,2006,1,1,1,0,26,1139.0,820,233
0,0,2006,2006,1,1,1,1,1,27.5,76,5
0,0,2006,2006,1,1,1,6,1,34.95,41,12
0,0,2006,2006,1,1,5,0,1,8.89,15,2
0,0,2006,2006,2,1,0,0,14,204.52,250,87
0,0,2006,2006,2,1,0,8,2,35.98,41,13
0,0,2006,2006,2,1,0,11,1,12.99,9,24
0,0,2006,2006,2,1,1,0,19,865.05,755,235
0,0,2006,2006,2,1,1,3,1,12.25,18,2
0,0,2006,2006,2,1,1,6,1,44.95,30,10
0,0,2006,2006,2,1,1,11,1,18.99,14,4
0,0,2006,2006,2,1,2,3,2,15.94,57,8
0,0,2006,2006,2,5,0,0,2,74.9,52,10
0,0,2006,2006,2,5,0,6,2,72.9,29,9
0,0,2006,2006,2,5,1,0,7,265.65,211,36
0,0,2006,2006,2,5,1,6,43,1708.85,1559,331
0,0,2006,2006,7,1,1,0,2,19.37,26,2
0,0,2006,2006,7,1,1,1,3,18.28,35,4
0,0,2007,0,1,0,0,0,5,23.95,32,47
0,0,2007,0,1,0,1,0,1,6.99,5,13
0,0,2007,0,1,1,0,0,1,27.5,0,0
0,0,2007,0,1,1,0,1,3,80.0,9,2
0,0,2007,0,1,1,1,0,12,0.0,177,67
0,0,2007,0,1,1,1,1,7,0.0,55,14
0,0,2007,0,1,7,0,0,13,82.87,103,76
0,0,2007,0,1,7,1,0,3,15.97,19,34
0,0,2007,0,2,1,0,0,14,627.3,341,107
0,0,2007,0,2,1,1,0,101,3614.29,2409,716
0,0,2007,0,2,1,11,0,1,37.95,23,6
0,0,2007,0,2,2,1,0,3,35.89,55,28
0,0,2007,0,3,9,0,0,1,46.95,25,12
0,0,2007,0,10,1,0,0,2,23.94,36,32
0,0,2007,1970,1,1,1,0,1,31.95,20,1
0,0,2007,1971,1,1,1,0,2,63.9,44,13
0,0,2007,1975,2,1,4,0,1,4.99,39,9
0,0,2007,1977,1,1,1,0,1,31.95,18,0
0,0,2007,1983,1,1,1,0,1,0.0,22,0
0,0,2007,1983,2,1,4,0,1,4.99,5,7
0,0,2007,1988,2,1,1,0,2,11.98,19,11
0,0,2007,1989,1,1,1,0,2,92.9,36,9
0,0,2007,1991,1,1,1,0,1,31.95,16,4
0,0,2007,1991,2,1,1,0,1,4.99,7,1
0,0,2007,1994,2,1,1,0,2,7.98,6,2
0,0,2007,1995,1,1,1,0,1,37.95,24,1
0,0,2007,1999,1,1,1,0,5,57.91,31,12
0,0,2007,1999,2,1,1,2,1,3.99,11,5
0,0,2007,2001,1,1,1,0,1,0.0,31,14
0,0,2007,2001,2,1,1,2,2,11.98,18,19
0,0,2007,2002,1,1,1,0,1,50.95,30,8
0,0,2007,2002,2,1,1,0,2,9.98,17,12
0,0,2007,2002,2,1,4,0,1,6.99,10,6
0,0,2007,2002,10,1,0,0,1,12.0,12,8
0,0,2007,2003,0,1,0,0,1,0.0,18,14
0,0,2007,2003,2,1,1,0,10,58.9,66,52
0,0,2007,2003,10,1,0,0,2,24.6,34,23
0,0,2007,2004,2,1,1,0,1,4.99,6,6
0,0,2007,2004,2,1,3,0,2,9.98,18,7
0,0,2007,2004,2,1,4,0,1,4.99,8,4
0,0,2007,2005,0,1,0,0,1,0.0,45,9
0,0,2007,2005,1,1,0,0,6,35.94,53,33
0,0,2007,2005,2,1,0,0,2,9.98,11,12
0,0,2007,2005,2,1,1,0,5,30.95,43,24
0,0,2007,2005,2,1,1,6,1,37.95,28,10
0,0,2007,2005,2,1,3,0,1,4.99,11,14
0,0,2007,2005,2,1,4,0,8,43.43,56,36
0,0,2007,2005,10,1,0,0,1,10.8,32,9
0,0,2007,2006,0,1,0,0,4,0.0,178,79
0,0,2007,2006,1,1,1,0,3,46.46,34,0
0,0,2007,2006,2,1,0,0,10,101.35,152,55
0,0,2007,2006,2,1,1,0,10,259.7,164,64
0,0,2007,2006,2,1,2,0,1,18.99,8,14
0,0,2007,2006,2,1,3,0,2,9.98,18,20
0,0,2007,2006,2,1,4,0,2,10.98,22,20
0,0,2007,2006,2,1,9,0,1,17.99,23,11
0,0,2007,2006,2,5,1,6,1,44.95,34,12
0,0,2007,2006,7,1,1,1,1,14.36,20,3
0,0,2007,2006,10,1,0,0,4,42.66,94,73
0,0,2007,2007,0,1,0,0,2,0.0,81,36
0,0,2007,2007,0,1,1,0,1,0.0,24,6
0,0,2007,2007,1,1,0,0,1,9.17,10,2
0,0,2007,2007,1,1,1,0,2,2.89,31,1
0,0,2007,2007,1,1,1,3,1,12.25,19,3
0,0,2007,2007,2,1,0,0,29,331.11,527,156
0,0,2007,2007,2,1,0,6,1,31.95,11,0
0,0,2007,2007,2,1,0,8,1,16.99,42,10
0,0,2007,2007,2,1,1,0,16,621.4,466,247
0,0,2007,2007,2,1,2,3,6,37.86,95,29
0,0,2007,2007,2,1,4,0,10,56.9,68,57
0,0,2007,2007,2,1,6,0,1,6.99,16,3
0,0,2007,2007,2,5,0,0,1,31.95,18,5
0,0,2007,2007,2,5,0,6,3,118.85,84,23
0,0,2007,2007,2,5,1,0,5,196.75,96,33
0,0,2007,2007,2,5,1,6,50,1991.7,1431,373
0,0,2007,2007,2,8,0,0,1,14.48,0,0
0,0,2007,2007,7,1,0,1,1,10.81,33,4
0,0,2007,2007,7,1,1,1,4,48.19,75,4
0,0,2007,2009,2,1,1,0,2,11.98,6,0
0,0,2008,0,0,9,0,0,3,133.85,57,12
0,0,2008,0,1,0,0,0,9,104.83,125,65
0,0,2008,0,1,0,1,0,102,618.78,344,224
0,0,2008,0,1,1,0,0,3,95.9,25,10
0,0,2008,0,1,1,0,1,2,0.0,22,14
0,0,2008,0,1,1,1,0,15,68.9,138,72
0,0,2008,0,1,1,1,1,6,177.0,92,32
0,0,2008,0,1,7,0,0,12,86.88,124,61
0,0,2008,0,1,7,0,2,2,11.98,22,19
0,0,2008,0,1,7,0,3,2,6.68,22,3
0,0,2008,0,1,7,1,0,24,136.76,165,157
0,0,2008,0,1,7,1,3,1,2.99,7,8
0,0,2008,0,1,7,4,0,2,11.98,8,19
0,0,2008,0,2,1,0,0,20,885.0,389,168
0,0,2008,0,2,1,1,0,165,6385.85,3553,1052
0,0,2008,0,2,1,2,0,12,496.4,200,64
0,0,2008,0,2,1,3,0,3,56.85,20,8
0,0,2008,0,2,2,1,0,5,52.95,66,22
0,0,2008,1971,0,1,1,0,4,19.96,31,23
0,0,2008,1974,0,1,1,0,1,0.0,5,43
0,0,2008,1980,2,1,1,0,26,125.74,236,72
0,0,2008,1983,2,1,4,0,3,14.97,30,24
0,0,2008,1985,2,1,1,0,15,89.85,85,56
0,0,2008,1986,2,1,1,0,25,124.75,155,73
0,0,2008,1990,2,1,1,0,1,5.99,4,2
0,0,2008,1991,1,1,1,0,3,38.97,19,7
0,0,2008,1992,1,4,2,0,1,9.99,7,2
0,0,2008,1992,2,1,1,0,6,35.94,27,29
0,0,2008,1993,1,1,1,0,4,19.96,19,17
0,0,2008,1993,1,4,2,0,1,0.0,0,0
0,0,2008,1993,2,1,0,0,15,89.85,147,106
0,0,2008,1993,2,1,1,0,37,221.63,273,152
0,0,2008,1994,0,1,1,0,1,4.5,7,3
0,0,2008,1994,1,1,0,0,1,0.0,16,8
0,0,2008,1994,1,1,1,0,1,4.5,8,1
0,0,2008,1994,2,1,1,0,20,103.8,122,87
0,0,2008,1994,2,1,4,0,4,19.96,20,26
0,0,2008,1995,1,1,1,0,9,42.95,38,18
0,0,2008,1995,2,1,1,0,26,151.74,195,96
0,0,2008,1996,1,1,1,0,1,4.5,6,18
0,0,2008,1996,2,1,3,0,1,4.99,10,5
0,0,2008,1997,1,1,1,0,27,107.73,177,84
0,0,2008,1997,2,1,0,0,1,5.99,2,2
0,0,2008,1998,2,1,0,0,4,23.96,10,28
0,0,2008,1998,2,1,1,0,22,131.78,143,54
0,0,2008,1999,1,1,1,0,2,59.9,40,9
0,0,2008,1999,2,1,1,0,13,66.87,51,54
0,0,2008,1999,2,1,1,2,17,67.83,194,74
0,0,2008,2000,1,0,1,0,5,37.5,10,13
0,0,2008,2000,1,1,1,0,12,59.88,33,32
0,0,2008,2000,2,1,1,0,52,288.48,428,240
0,0,2008,2000,2,1,1,2,4,19.96,34,14
0,0,2008,2001,0,1,4,0,2,0.0,3,0
0,0,2008,2001,1,0,1,0,17,45.0,28,11
0,0,2008,2001,1,1,1,0,10,9.98,13,7
0,0,2008,2001,2,1,0,0,1,3.99,10,9
